Métier,Nom,Dirigeant,Adresse,Code Postal,Ville,SIREN,SIRET,Date Création,Effectif,RGE
Menuiserie-Fenetres,"VINCENT METTLING","VINCENT ALPHONSE GEORGES METTLING (METTLING)","3 PLACE ZIMMERPLATZ 67710 WANGENBOURG-ENGENTHAL",67710,WANGENBOURG-ENGENTHAL,347461204,34746120400013,1988-07-01,02,Non
Menuiserie-Fenetres,"PERRY SAS","","32 RUE DE LA DERMANVILLE 88360 RUPT-SUR-MOSELLE",88360,RUPT-SUR-MOSELLE,332847862,33284786200015,1985-04-15,02,Oui
Menuiserie-Fenetres,"MENUISERIE PIERRE MISLIN","PHILIPPE MISLIN (MISLIN)","87 GRAND RUE 68130 WALHEIM",68130,WALHEIM,329062343,32906234300010,1984-01-01,00,Non
Menuiserie-Fenetres,"GIUSEPPE PECORELLI (JODESBOIS)","GIUSEPPE JOSEPH PECORELLI","18 CLOS SAINT-VINCENT 57645 NOISSEVILLE",57645,NOISSEVILLE,100261130,10026113000015,2026-04-01,NN,Non
Menuiserie-Fenetres,"AF AGENCEMENT","ANTOINE PHILIPPE JEAN JOSEPH FONTBONNE","2 RUE PAUL MIEG 88000 EPINAL",88000,EPINAL,100396399,10039639900014,2026-01-26,NN,Non
Menuiserie-Fenetres,"MENUISERIE SCHMERBER","SEVERINE MCELROY (RIGONI)","SAINT BERNARD 11 RUE DE L'EGLISE 68720 SAINT-BERNARD",68720,SAINT-BERNARD,349888529,34988852900014,1989-02-01,02,Non
Menuiserie-Fenetres,"PRACHT SAS (PRACHT CHARPENTES-MENUISERIES)","BERNARD PRACHT (PRACHT)","6 RUE DE PORRENTRUY 68480 LEVONCOURT",68480,LEVONCOURT,353598345,35359834500018,1990-01-01,03,Oui
Menuiserie-Fenetres,"DETOURBET SAS","CHRISTIAN DURGET","RUE MONT 52200 VOISINES",52200,VOISINES,382080604,38208060400012,1991-06-01,NN,Non
Menuiserie-Fenetres,"BROUANT","JOSE BROUANT (BROUANT)","2 RUE DU HAUT BAN 57580 AUBE",57580,AUBE,351653621,35165362100018,1989-07-01,NN,Oui
Menuiserie-Fenetres,"MENUISERIE BRION GLESSER","DOMINIQUE GITZ (GITZ)","8 ROUTE DU COR DE CHASSE 67400 ILLKIRCH-GRAFFENSTADEN",67400,ILLKIRCH-GRAFFENSTADEN,351710884,35171088400021,1989-07-01,03,Oui
Menuiserie-Fenetres,"JEAN-MARC JOLY","JEAN-MARC JEAN MARC JOLY (JOLY)","42 RUE DE VILLERS 54500 VANDŒUVRE-LES-NANCY",54500,VANDŒUVRE-LES-NANCY,385370945,38537094500029,1992-05-02,01,Non
Menuiserie-Fenetres,"ETABLISSEMENT BERTIN","THIERRY BERTIN (BERTIN)","5 ROUTE DE LA VALLEE 68290 SICKERT",68290,SICKERT,393790472,39379047200012,1994-01-01,01,Non
Menuiserie-Fenetres,"FABRICE ROL","FABRICE ROL","641 CHEMIN DE LAUNA 88100 TAINTRUX",88100,TAINTRUX,401015276,40101527600025,1995-02-01,NN,Non
Menuiserie-Fenetres,"DIDIER WEILLAND","DIDIER WEILLAND","49 RUE PRINCIPALE 57245 JURY",57245,JURY,410780316,41078031600023,1997-01-01,NN,Non
Menuiserie-Fenetres,"MARCO PIAI","MARCO PIAI (PIAI)","9 A RUE DU VIEIL ARMAND 68260 KINGERSHEIM",68260,KINGERSHEIM,408338986,40833898600016,1996-07-01,NN,Non
Menuiserie-Fenetres,"MENUISERIE DEVARENNE","DOMINIQUE DEVARENNE (DEVARENNE)","13 RUE DE L’EGLISE 51160 AVENAY-VAL-D'OR",51160,AVENAY-VAL-D'OR,510149263,51014926300012,2009-01-29,01,Non
Menuiserie-Fenetres,"ECO MONTAGE","HARALD SCHORK (SCHORK)","ZA ECONOMIQUE PARC ACTIVITES ALS BOSSUE 67320 THAL-DRULINGEN",67320,THAL-DRULINGEN,511893513,51189351300024,2009-03-10,11,Non
Menuiserie-Fenetres,"FERMETURES ERIC","ERIC BORTOLUSSI (BORTOLUSSI)","2 RUE DES BLEUETS 68700 ASPACH-LE-BAS",68700,ASPACH-LE-BAS,519098263,51909826300014,2010-01-04,01,Oui
Menuiserie-Fenetres,"D.J.E","ERIC DUBUC (DUBUC)","34 RUE GOETHE 67770 SESSENHEIM",67770,SESSENHEIM,503936882,50393688200011,2008-04-01,NN,Non
Menuiserie-Fenetres,"JACQUES PERARD","JACQUES GABRIEL PERARD","14 RUE DES PAVILLONS 51300 VITRY-LE-FRANCOIS",51300,VITRY-LE-FRANCOIS,520827205,52082720500011,2010-01-01,NN,Non
Menuiserie-Fenetres,"STEPHANE BOSSI","STEPHANE BOSSI (BOSSI)","11 RUE PRINCIPALE 57420 VIGNY",57420,VIGNY,520849704,52084970400017,2010-02-01,NN,Non
Menuiserie-Fenetres,"IGEO","DENIS PAUL PEROTIN (PEROTIN)","12 RUE BOURBON 08000 CHARLEVILLE-MEZIERES",08000,CHARLEVILLE-MEZIERES,520922683,52092268300013,2010-03-11,NN,Non
Menuiserie-Fenetres,"JOEL GAWEL (AMG)","JOEL GAWEL (GAWEL)","3 RUE PHILIPPE THOMASSIN 10430 ROSIERES-PRES-TROYES",10430,ROSIERES-PRES-TROYES,520937798,52093779800012,2010-04-01,NN,Non
Menuiserie-Fenetres,"EST BARDAGE","MICHAEL CHRIST (CHRIST)","30 RUE DE GAULLE 57860 MONTOIS-LA-MONTAGNE",57860,MONTOIS-LA-MONTAGNE,520939042,52093904200013,2010-04-01,NN,Non
Menuiserie-Fenetres,"LUDOVIC CARRON (LC POSE)","LUDOVIC CLEMENT CARRON (CARRON)","MUSSEY 72 RUE DES DAMES 55000 VAL-D'ORNAIN",55000,VAL-D'ORNAIN,517424214,51742421400032,2009-11-02,NN,Non
Menuiserie-Fenetres,"JMK POSE","PHILIPPE KRIEGEL (KRIEGEL)","3 RUE DES CHARBONNIERS 68310 WITTELSHEIM",68310,WITTELSHEIM,500362439,50036243900035,2007-10-01,NN,Non
Menuiserie-Fenetres,"EURL S P M","PASCAL TIHAY (TIHAY)","LE RABODEAU 52 AVENUE DU GENERAL DE GAULLE 88420 MOYENMOUTIER",88420,MOYENMOUTIER,387541865,38754186500011,1992-05-12,NN,Non
Menuiserie-Fenetres,"ALUMINIUM 2000","YVAN MOREAU (MOREAU)","ZONE ARTISANALE DERRIERE 51390 GUEUX",51390,GUEUX,387838626,38783862600035,1992-05-09,NN,Non
Menuiserie-Fenetres,"ETS GANTZER & CIE (ETS GANTZER & CIE)","NICOLAS ENTZMANN","6 RUE DU COMMERCE 68420 HERRLISHEIM-PRES-COLMAR",68420,HERRLISHEIM-PRES-COLMAR,388012387,38801238700022,1992-07-01,03,Non
Menuiserie-Fenetres,"GILLES DEVELOTTE","GILLES RAYMOND DEVELOTTE","45 F RUE DE MULHOUSE 68390 SAUSHEIM",68390,SAUSHEIM,388041055,38804105500038,1992-07-01,NN,Non
Menuiserie-Fenetres,"SARL WOLFF ET LAPIERRE","GUY WOLFF (WOLFF)","3 RUE DU BAJEU 54480 PETITMONT",54480,PETITMONT,388209744,38820974400019,1992-08-03,NN,Non
Menuiserie-Fenetres,"MENUISERIE B.E","ERIC BENRAD (BENRAD)","13 RUE D'ESCHENTZWILLER 68440 ZIMMERSHEIM",68440,ZIMMERSHEIM,414405951,41440595100024,1997-07-28,NN,Non
Menuiserie-Fenetres,"SARL PAILLEY (SYCO'RENOV)","SYLVAIN PAILLEY (PAILLEY)","59 RUE JEAN-BAPTISTE COLBERT 10600 LA CHAPELLE-SAINT-LUC",10600,LA CHAPELLE-SAINT-LUC,421837717,42183771700030,1999-02-01,02,Oui
Menuiserie-Fenetres,"PATRICE STANISIERE","PATRICE STANISIERE (STANISIERE)","15 RTE DE SELESTAT 67750 SCHERWILLER",67750,SCHERWILLER,418234886,41823488600020,1998-04-02,NN,Non
Menuiserie-Fenetres,"PATRICE OTTAVIANO (OKNO 52)","PATRICE OTTAVIANO (OTTAVIANO)","5 RUE DU BOIS CHIGNEUX 52120 AUTREVILLE-SUR-LA-RENNE",52120,AUTREVILLE-SUR-LA-RENNE,418239745,41823974500056,1998-04-01,NN,Non
Menuiserie-Fenetres,"MENUISERIE HUBER","OLIVIER HUBER (HUBER)","2 RUE DU COQ DE BRUYERE 67500 HAGUENAU",67500,HAGUENAU,429203912,42920391200010,2000-01-01,01,Non
Menuiserie-Fenetres,"MARCEL PACIC","MARCEL PACIC (PACIC)","19 RUE FLORENT SCHMITT 54000 NANCY",54000,NANCY,492434758,49243475800024,2006-09-01,NN,Non
Menuiserie-Fenetres,"EASY BAT","PATRICE GRIFFAUT (GRIFFAUT)","2 CHEMIN DE LA NOUE DES PRES 51130 LOISY-EN-BRIE",51130,LOISY-EN-BRIE,492509104,49250910400013,2006-10-01,NN,Non
Menuiserie-Fenetres,"CK BOIS","CLAUDE KURTZ","4 IMPASSE DE LA CHAPELLE 67350 DAUENDORF",67350,DAUENDORF,492540000,49254000000014,2006-09-01,NN,Non
Menuiserie-Fenetres,"CHARLES HYVERNAUD","CHARLES MICHEL HYVERNAUD (HYVERNAUD)","16 B RUE DU CHATEAU D'EAU 10100 PARS-LES-ROMILLY",10100,PARS-LES-ROMILLY,492674601,49267460100041,2006-10-02,NN,Non
Menuiserie-Fenetres,"CLOBAT","METIN CETINKAYA (CETINKAYA)","19 RUE PIERRE TAITTINGER 51100 REIMS",51100,REIMS,492716733,49271673300018,2006-10-10,NN,Non
Menuiserie-Fenetres,"REVES EN BOIS","HUGUES HARNICHARD","18 RUE DE BIENCOURT 55290 HEVILLIERS",55290,HEVILLIERS,492784640,49278464000012,2006-12-01,NN,Non
Menuiserie-Fenetres,"LDM CONSTRUCTION BOIS (LDM CONSTRUCTION BOI)","ALEXANDRE POINSIGNON","9 LA CROIXETTE 08190 BRIENNE-SUR-AISNE",08190,BRIENNE-SUR-AISNE,492968243,49296824300021,2006-11-27,NN,Oui
Menuiserie-Fenetres,"DELAMARC SARL","MARC NEPPEL","18 RUE DE LA POSTE 67400 ILLKIRCH-GRAFFENSTADEN",67400,ILLKIRCH-GRAFFENSTADEN,493026777,49302677700018,2006-11-02,NN,Non
Menuiserie-Fenetres,"MM RENOVATION","MARTIAL MEHLINGER (MEHLINGER)","54 BOULEVARD GAMBETTA 10200 BAR-SUR-AUBE",10200,BAR-SUR-AUBE,493097927,49309792700013,2006-11-20,NN,Non
Menuiserie-Fenetres,"LEBLANC AMENAGEMENTS","JEROME LEBLANC (LEBLANC)","9 RUE HUBERT BOULLEZ 51240 CHEPY",51240,CHEPY,493261333,49326133300014,2007-01-15,01,Non
Menuiserie-Fenetres,"CHRISTOPHE LECHNER","CHRISTOPHE LECHNER (LECHNER)","26 RUE AVIATEUR GUYNEMER 57950 MONTIGNY-LES-METZ",57950,MONTIGNY-LES-METZ,488276890,48827689000016,2006-02-01,NN,Non
Menuiserie-Fenetres,"FRANCE FERMETURES","JEAN-LUC NOMINE (NOMINE)","1 RUE DES LYS 57430 SARRALBE",57430,SARRALBE,488463480,48846348000019,2006-01-01,NN,Non
Menuiserie-Fenetres,"CHRISTOPHE LARZILLIERE","CHRISTOPHE LARZILLIERE (LARZILLIERE)","11 RUE DE WITRY 51420 CERNAY-LES-REIMS",51420,CERNAY-LES-REIMS,488631714,48863171400034,2006-03-01,NN,Non
Menuiserie-Fenetres,"ERIC DA SILVA (EDSP)","ERIC EMMANUEL DA SILVA GONCALVES (DA SILVA)","14 B RUE DU PONT DE PIERRE 54130 SAINT-MAX",54130,SAINT-MAX,488637901,48863790100023,2006-02-15,NN,Non
Menuiserie-Fenetres,"PHILIPPE DEMANGE (RENOTOP)","PHILIPPE DEMANGE (DEMANGE)","17 RUE DE LA DIVISION LECLERC 54120 BACCARAT",54120,BACCARAT,821723954,82172395400029,2016-07-26,NN,Non
Menuiserie-Fenetres,"BOIS ET TRADITION (SARL BOIS ET TRADITION)","FLORENT MICKAEL CHAMOUIN-DEGESNE (CHAMOUIN-DEGESNE)","23 AVENUE DU 30E CORPS 55100 VERDUN",55100,VERDUN,821798907,82179890700027,2016-07-25,02,Non
Menuiserie-Fenetres,"FALLET 3CF MENUISERIE (FALLET 3CF MENUISERIE)","CEDRIC FALLET (FALLET)","8 AVENUE DU MAQUIS DES GLIERES 51000 CHALONS-EN-CHAMPAGNE",51000,CHALONS-EN-CHAMPAGNE,821885704,82188570400014,2016-08-02,02,Non
Menuiserie-Fenetres,"MANUEL MAGALHAES (SERARENOV)","MANUEL MAGALHAES","109 RUE DU MARECHAL FOCH 51400 MOURMELON-LE-GRAND",51400,MOURMELON-LE-GRAND,821941598,82194159800012,2016-08-08,NN,Non
Menuiserie-Fenetres,"GROUPE RENOV'EST","MICKAEL WILLIAMS COELLO (COELLO)","29 RUE DE SARRE 57070 METZ",57070,METZ,822070678,82207067800013,2016-08-01,03,Non
Menuiserie-Fenetres,"MEYER POSE (ERGOBOIS)","SEBASTIEN MEYER (MEYER)","8 RUE DE WIGGENSBACH 68420 HATTSTATT",68420,HATTSTATT,822251765,82225176500027,2016-09-01,NN,Non
Menuiserie-Fenetres,"EURL LA MENUISERIE MODERNE","LOIC WILLEMIN (WILLEMIN)","13 RUE DE LA GARE 51490 BETHENIVILLE",51490,BETHENIVILLE,822267779,82226777900038,2016-09-01,NN,Non
Menuiserie-Fenetres,"DAVID TAPPREST MENUISERIE","DAVID TAPPREST (TAPPREST)","11 RUE JEANNETTE 10000 TROYES",10000,TROYES,822365961,82236596100025,2016-09-01,02,Non
Menuiserie-Fenetres,"SARL BL CONCEPT (BL CONCEPT)","BENOIT LEMAITRE (LEMAITRE)","1 RUE ADOLPHE LABERTE 51100 REIMS",51100,REIMS,822377909,82237790900012,2016-09-01,NN,Non
Menuiserie-Fenetres,"NURULLAH BAL (BL SERVICES)","NURULLAH BAL","27 RUE DE DETTWILLER 67300 SCHILTIGHEIM",67300,SCHILTIGHEIM,822732384,82273238400026,2016-09-22,NN,Non
Menuiserie-Fenetres,"ALEXANDRE PIGUET (L'ATELIER CHAMPENOIS)","ALEXANDRE PIGUET","4 RUE DE LA GARE 51270 CONGY",51270,CONGY,822808796,82280879600012,2016-10-01,NN,Non
Menuiserie-Fenetres,"KIPPELEN POSE","FABRICE KIPPELEN (KIPPELEN)","(17 A) 17 RUE DE LA LOI 68700 STEINBACH",68700,STEINBACH,822870457,82287045700014,2016-09-26,NN,Non
Menuiserie-Fenetres,"RENOV MENUISERIE (RENOV MENUISERIE)","LAURENCE ROUYER (MASSON)","31 CHEMIN DES PRES DEVANT 88520 BAN-DE-LAVELINE",88520,BAN-DE-LAVELINE,822954152,82295415200010,2016-10-01,01,Oui
Menuiserie-Fenetres,"A.L.C. RENOV (A.L.C. RENOV)","ARNAUD LOHE (LOHE)","2 RUE MILAVILLE 08430 JANDUN",08430,JANDUN,823075171,82307517100012,2016-10-17,NN,Non
Menuiserie-Fenetres,"PRESTIGE ET PERFORMANCE","PASCAL ARTIS (ARTIS)","19 RUE DE LA BORDE 54110 HARAUCOURT",54110,HARAUCOURT,823087978,82308797800016,2016-10-12,NN,Non
Menuiserie-Fenetres,"CONCEPT BOIS ET CREATIONS","VALERY ANDREUX (ANDREUX)","8 RUE DU MOULIN 88510 ELOYES",88510,ELOYES,823124037,82312403700024,2016-10-11,01,Non
Menuiserie-Fenetres,"SALIH AKDAG (LORN'POSES)","SALIH AKDAG (AKDAG)","200 RUE DE LA LIBERTE 54230 NEUVES-MAISONS",54230,NEUVES-MAISONS,823203336,82320333600016,2016-10-03,NN,Non
Menuiserie-Fenetres,"FIKRET UYAR","FIKRET UYAR","25 RUE DU PROGRES 54000 NANCY",54000,NANCY,823203369,82320336900025,2016-07-31,NN,Non
Menuiserie-Fenetres,"MENUISERIE BUCHERT SEBASTIEN (MBS)","SEBASTIEN BUCHERT (BUCHERT)","89 RUE PRINCIPALE 67360 ESCHBACH",67360,ESCHBACH,813334794,81333479400019,2015-09-04,NN,Non
Menuiserie-Fenetres,"ERIC BLAISE (EB MULTIPOSES)","ERIC DANIEL GEORGES MAURICE BLAISE (BLAISE)","25 RUE DES DEUX CHATEAUX RENAULT 10270 FRESNOY-LE-CHATEAU",10270,FRESNOY-LE-CHATEAU,813358728,81335872800018,2015-07-15,NN,Non
Menuiserie-Fenetres,"THIERRY GONZALES","THIERRY NICOLAS GONZALES","2 RUE DE LA TOUR 52190 LE MONTSAUGEONNAIS",52190,LE MONTSAUGEONNAIS,813374329,81337432900015,2015-08-01,NN,Non
Menuiserie-Fenetres,"MICHEL MENUISERIE (MICHEL MENUISERIE)","MICHEL MACCHI (MACCHI)","32 RUE DE LA FONTAINE 57420 LORRY-MARDIGNY",57420,LORRY-MARDIGNY,813428802,81342880200025,2015-09-09,NN,Non
Menuiserie-Fenetres,"LOUIS MARSANGO (ELEM ENTREPRISE)","LOUIS MARSANGO (MARSANGO)","111 B RUE DES ROMAINS 57360 AMNEVILLE",57360,AMNEVILLE,813533528,81353352800028,2015-09-15,NN,Non
Menuiserie-Fenetres,"C-H AGENCEMENT (C-H AGENCEMENT)","VINCENT MICHEL CHEUTIN","7 RUE DU MESNIL 51700 FESTIGNY",51700,FESTIGNY,813575750,81357575000019,2015-10-01,01,Non
Menuiserie-Fenetres,"MENUISERIE DUCOURNAU","FRANCK DUCOURNAU (DUCOURNAU)","19 RUE DE LA GARE 68280 SUNDHOFFEN",68280,SUNDHOFFEN,813905718,81390571800025,2015-10-01,NN,Non
Menuiserie-Fenetres,"BENJAMIN ROTHERMUND","BENJAMIN DIRK ROTHERMUND","6 RUE KATTENBACH 68520 BURNHAUPT-LE-HAUT",68520,BURNHAUPT-LE-HAUT,813942596,81394259600038,2015-10-06,NN,Non
Menuiserie-Fenetres,"GEOFFREY SAUER","GEOFFREY SAUER","10 CHEMIN DE BERGHOLTZ 68500 ISSENHEIM",68500,ISSENHEIM,813989563,81398956300040,2015-10-01,NN,Non
Menuiserie-Fenetres,"JEREMY BIGEREL","JEREMY BIGEREL (BIGEREL)","24 RUE MOHAN 55200 GEVILLE",55200,GEVILLE,814056016,81405601600011,2015-10-13,NN,Non
Menuiserie-Fenetres,"MAETZ (MAETZ)","FREDERIC MAETZ (MAETZ)","3 RUE LOUIS JOSEPH GAY-LUSSAC 68000 COLMAR",68000,COLMAR,814344289,81434428900016,2015-11-02,03,Oui
Menuiserie-Fenetres,"MENUISERIE GERBER (MENUISERIE GERBER)","JEAN-YVES GERBER (GERBER)","13 RUE DE LA GARE 67320 DRULINGEN",67320,DRULINGEN,814363941,81436394100026,2015-10-05,03,Oui
Menuiserie-Fenetres,"CYRILLE DELAHAYE","CYRILLE DELAHAYE","31 RUE DU 3 EME RHC 55400 ETAIN",55400,ETAIN,814411815,81441181500016,2015-11-01,NN,Non
Menuiserie-Fenetres,"NICOLAS GRANDBARBE","NICOLAS GILBERT JEAN VIRGILE GRANDBARBE (GRANDBARBE)","14 RUE DES MOUTOILLES D'ARGENT 54330 VEZELISE",54330,VEZELISE,814446373,81444637300015,2015-11-16,NN,Non
Menuiserie-Fenetres,"SYLVAIN RAULD (RAULD MENUISERIE)","SYLVAIN RAULD (RAULD)","10 RUE MOZART 57330 HETTANGE-GRANDE",57330,HETTANGE-GRANDE,814453650,81445365000016,2015-10-01,NN,Non
Menuiserie-Fenetres,"MPG REIMS (MPG REIMS)","CHRISTOPHE JEAN LARBRE","15 RUE DE BERRU 51100 REIMS",51100,REIMS,814688123,81468812300011,2015-10-15,NN,Non
Menuiserie-Fenetres,"HENRI GARCIA AMOROS (GARCIA HENRI)","HENRI EMMANUEL GARCIA AMOROS","2 GRANDE RUE 52500 FAYL-BILLOT",52500,FAYL-BILLOT,814733879,81473387900013,2015-11-01,NN,Non
Menuiserie-Fenetres,"W. POSES","DIDIER WEILLAND (WEILLAND)","8 RUE DE METZ 57245 JURY",57245,JURY,814961173,81496117300022,2015-10-15,01,Non
Menuiserie-Fenetres,"FLORIAN COFFINIER","FLORIAN COFFINIER (COFFINIER)","1 RUE DES TILLEULS 08190 AIRE",08190,AIRE,815018254,81501825400012,2015-12-01,NN,Non
Menuiserie-Fenetres,"MENUISERIE CONCEPTION SOEDER","JEAN MARIE SOEDER (SOEDER)","4 A IMPASSE DES SAPINS 67710 WANGENBOURG-ENGENTHAL",67710,WANGENBOURG-ENGENTHAL,815070487,81507048700013,2015-11-25,02,Non
Menuiserie-Fenetres,"ERIC NEUHAUSER","ERIC NEUHAUSER (NEUHAUSER)","12 RUE DE L'ANCIEN SANATORIUM 67130 SCHIRMECK",67130,SCHIRMECK,815159215,81515921500012,2015-12-01,NN,Non
Menuiserie-Fenetres,"J.B.L (SAS J.B.L)","JEAN BENOIT LESUEUR (LESUEUR)","651 RUE DE LA FOSSE SAINT BRICE 08150 RIMOGNE",08150,RIMOGNE,815279625,81527962500017,2015-12-10,11,Oui
Menuiserie-Fenetres,"FERMETURES ET AUTOMATISMES DE L'EST (EST FERMETURES)","NOURIA BOUKHCHAM (SALMANI)","6 RUE DES VIGNES 67540 OSTWALD",67540,OSTWALD,815334867,81533486700026,2016-01-02,NN,Non
Menuiserie-Fenetres,"JEROME HUARD (JHMULTI-SERVICES)","JEROME DOMINIQUE HUARD","123 AVENUE DES ALLIES 51000 CHALONS-EN-CHAMPAGNE",51000,CHALONS-EN-CHAMPAGNE,817445117,81744511700028,2016-01-01,NN,Non
Menuiserie-Fenetres,"AUTOMADIS (AUTOMADIS)","BENOIT BERNARD GAMACHE","18 RUE DE LA GARENNE 10280 SAINT-MESMIN",10280,SAINT-MESMIN,817507056,81750705600015,2015-12-03,NN,Non
Menuiserie-Fenetres,"JIMMY MOLAND","JIMMY MOLAND","11 RUE JULES FERRY 51530 MOUSSY",51530,MOUSSY,817524093,81752409300017,2016-02-01,NN,Non
Menuiserie-Fenetres,"G-O PRESTATIONS","GILLES THOMAS OBERLE","20 RUE DE L'ETANG 67150 HINDISHEIM",67150,HINDISHEIM,817560279,81756027900017,2015-12-09,NN,Non
Menuiserie-Fenetres,"FRANCK VERNIER (FV FERMETURES)","FRANCK VERNIER (VERNIER)","166 RUE DES HALLES 88500 POUSSAY",88500,POUSSAY,817937972,81793797200021,2016-02-01,NN,Non
Menuiserie-Fenetres,"FRENE ET CHENE SAS","JEREMIE REININGER (REININGER)","12 RUE DU RHIN 67840 KILSTETT",67840,KILSTETT,818208852,81820885200025,2016-03-01,NN,Non
Menuiserie-Fenetres,"LAUREAUX AMENAGEMENT (LAUREAUX AMENAGEMENT)","ANTHONY LAUREAUX (LAUREAUX)","9 RUE DES TILLEULS 67120 DUTTLENHEIM",67120,DUTTLENHEIM,823377791,82337779100020,2016-10-01,01,Non
Menuiserie-Fenetres,"EX PROFESSO AGENCEMENT","SEBASTIEN HENRICH (HENRICH)","13 RUE DES PAIENS 67720 HŒRDT",67720,HŒRDT,823436605,82343660500013,2016-10-15,01,Non
Menuiserie-Fenetres,"METWIN FERMETURES","ERIC JACQUES MANFREDI (MANFREDI)","ZONE ARTISANALE LES ABANIS 54730 GORCY",54730,GORCY,823464292,82346429200015,2016-11-01,01,Non
Menuiserie-Fenetres,"POLYMENUISERIE","YILMAZ SARMASIK (SARMASIK)","59 RUE DE LA REPUBLIQUE 68040 INGERSHEIM",68040,INGERSHEIM,823561683,82356168300017,2016-09-01,NN,Non
Menuiserie-Fenetres,"ROMAIN MARSOLAT (RM BATI RENOV)","ROMAIN GUY CHRISTIAN MARSOLAT (MARSOLAT)","50 RUE LOUIS BLANC 10300 SAINTE-SAVINE",10300,SAINTE-SAVINE,823572342,82357234200017,2016-10-01,NN,Non
Menuiserie-Fenetres,"SEBASTIEN DUDA","SEBASTIEN PIERRE DUDA (DUDA)","66 RUE DE CERVET 10800 SAINT-LEGER-PRES-TROYES",10800,SAINT-LEGER-PRES-TROYES,823605126,82360512600023,2016-08-29,NN,Non
Menuiserie-Fenetres,"MDH","HASAN DEMIRCI (DEMIRCI)","21 RUE ANNA SCHOEN 68200 MULHOUSE",68200,MULHOUSE,823624952,82362495200011,2016-10-17,01,Non
Menuiserie-Fenetres,"MCDJ LECLERC (MCDJ LELCERC)","DIDIER LECLERC (LECLERC)","31 B RUE DE L'ABBE GREGOIRE 54000 NANCY",54000,NANCY,823637061,82363706100016,2016-11-07,NN,Non
Menuiserie-Fenetres,"ANTHONY CHANEL (ENTREPRISE CHANEL)","ANTHONY CHANEL (CHANEL)","18 GRANDE RUE 54760 ARMAUCOURT",54760,ARMAUCOURT,824071955,82407195500010,2016-12-01,NN,Non
Menuiserie-Fenetres,"NICOLAS BESSIERES (MENUISERIE BESSIERES NICOLAS)","NICOLAS ARNAUD BESSIERES (BESSIERES)","41 B RUE BRIGADE ALSACE - LORRAINE 57590 FOSSIEUX",57590,FOSSIEUX,824439442,82443944200016,2017-01-02,NN,Non
Menuiserie-Fenetres,"CYRIL HARDY (L' ARTISAN MENUISIER)","CYRIL ALAIN HARDY (HARDY)","2 RUE DU MOULIN 08090 HAUDRECY",08090,HAUDRECY,824717946,82471794600019,2017-01-04,NN,Non
Menuiserie-Fenetres,"DESIGN MENUISERIE","DAVID COLFAUX","2 RUE DU MONT GARE 08190 VILLERS-DEVANT-LE-THOUR",08190,VILLERS-DEVANT-LE-THOUR,818557290,81855729000017,2016-02-22,01,Non
Menuiserie-Fenetres,"DOMINIQUE FUTTERER","DOMINIQUE FUTTERER (FUTTERER)","12 RUE SAINTE-ADELAIDE 67470 SELTZ",67470,SELTZ,818721904,81872190400014,2016-02-01,NN,Non
Menuiserie-Fenetres,"AC HABITAT","ALI CIFCI (CIFCI)","5 PLACE BOUCHOTTE 57000 METZ",57000,METZ,818773293,81877329300019,2016-03-15,NN,Non
Menuiserie-Fenetres,"MAURICE SERVICES (MAURICE SERVICES)","NICOLAS MAURICE (MAURICE)","5 RUE DE LA PRAIRIE 88600 MEMENIL",88600,MEMENIL,818786378,81878637800013,2016-03-04,NN,Non
Menuiserie-Fenetres,"JEROME FRISCH (FRISCH JEROME)","JEROME JEAN-CLAUDE THIERRY FRISCH (FRISCH)","61 AVENUE PAUL GIRARD 10500 DIENVILLE",10500,DIENVILLE,819354143,81935414300011,2016-03-18,NN,Oui
Menuiserie-Fenetres,"XAVIER BALDI (X.BAL'MENUISERIE)","XAVIER GERALD DAVID BALDI (BALDI)","3 RUE DE LA LIBERTE 10190 MESSON",10190,MESSON,819442302,81944230200017,2016-01-15,NN,Non
Menuiserie-Fenetres,"RG AGENCEMENTS","RAPHAEL OLIGER (OLIGER)","22 RUE DE L'ARC 68120 PFASTATT",68120,PFASTATT,819498783,81949878300029,2016-03-16,NN,Non
Menuiserie-Fenetres,"LUKAS MARCHESSOU","LUKAS MARCHESSOU","60 AVENUE JEAN JAURES 51100 REIMS",51100,REIMS,819559980,81955998000035,2016-04-05,NN,Non
Menuiserie-Fenetres,"MARC-ANTOINE HERRERO MARTIN","MARC-ANTOINE HERRERO MARTIN","17 RUE DE L'ISLE 10200 JAUCOURT",10200,JAUCOURT,819581497,81958149700024,2015-08-25,NN,Non
Menuiserie-Fenetres,"MODERN (MODERN)","OZGUR AYDIN (AYDIN)","27 AV DU 8E REGIMENT DE HUSSARDS 68130 ALTKIRCH",68130,ALTKIRCH,819707373,81970737300026,2016-04-14,NN,Non
Menuiserie-Fenetres,"PORTES ET CONTOURS","RICHARD ALFRED MEDER","(10A) 10 RUE TIERGARTEN 67430 DIEMERINGEN",67430,DIEMERINGEN,819781600,81978160000021,2016-04-01,02,Non
Menuiserie-Fenetres,"ANDRE GUTHER (BAU-SERVICE GUTHER)","ANDRE GUTHER (GUTHER)","6 RUE DE L'EGLISE 68130 BERENTZWILLER",68130,BERENTZWILLER,819844994,81984499400015,2016-04-15,NN,Non
